     r,      r̅,    m,    m̅,    Σε,    ε0,    ε1,    ε2,    ε3,    ε4,    ε5,    ε6,    ε7,    ε8,    ε9,   ε10,   ε11
 10.00,   9.23, 5.10, 5.12,  0.05,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.05
 10.00,   9.27, 5.30, 5.31,  0.13,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.13
 10.00,   9.37, 5.50, 5.50,  0.21,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.09,  0.12
 10.00,   9.47, 5.70, 5.70,  0.25,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.21,  0.04
 10.00,   9.63, 5.90, 5.90,  0.27,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.24,  0.02
 10.00,   8.37, 6.10, 6.10,  0.74,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.49,  0.18,  0.07
 10.00,   6.23, 6.30, 6.32,  3.70,     0,     0,     0,     0,     0,     0,     0,  0.62,  1.36,  0.92,  0.71,  0.09
 10.00,   5.05, 6.50, 6.51, 39.83,     0,     0,     0,     0,     0,     0,  1.13, 16.53,  9.99,  6.73,  5.02,  0.43
 10.00,   5.15, 6.70, 6.70, 30.88,     0,     0,     0,     0,     0,     0,  6.70, 10.45,  8.40,  2.73,  2.48,  0.11
 10.00,   5.32, 6.90, 6.90, 14.42,     0,     0,     0,     0,     0,     0,  5.52,  5.35,  2.13,  0.73,  0.60,  0.09
 10.00,   5.71, 7.10, 7.10,  6.31,     0,     0,     0,     0,     0,     0,  1.45,  4.23,  0.07,  0.18,  0.26,  0.13
 10.00,   7.98, 7.30, 7.29,  2.12,     0,     0,     0,     0,     0,     0,  0.08,  0.53,  0.81,  0.21,  0.37,  0.12
 10.00,   9.14, 7.50, 7.48,  0.89,     0,     0,     0,     0,     0,     0,     0,     0,  0.51,  0.02,  0.33,  0.03
 10.00,  11.59, 7.70, 7.67,  0.09,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,  0.03,  0.03,     T
 10.00,  19.60, 7.90, 7.88,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
 10.00,  19.60, 8.10, 8.04,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
 30.00,  21.08, 6.30, 6.35,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  21.27, 6.50, 6.54,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02
 30.00,  21.21, 6.70, 6.71,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03
 30.00,  22.16, 6.90, 6.91,  0.04,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.04
 30.00,  25.05, 7.10, 7.08,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  20.95, 7.30, 7.27,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  21.15, 7.50, 7.49,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  23.04, 7.70, 7.75,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  27.08, 7.90, 7.88,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
