     r,      r̅,    m,    m̅,    Σε,    ε0,    ε1,    ε2,    ε3,    ε4,    ε5,    ε6,    ε7,    ε8,    ε9,   ε10,   ε11
 10.00,   4.79, 5.10, 5.12,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.02
 10.00,   5.06, 5.30, 5.31,  0.10,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.08,  0.02
 10.00,   5.52, 5.50, 5.51,  0.25,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.11,  0.12,  0.02
 10.00,   5.99, 5.70, 5.71,  0.42,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,  0.27,  0.09,  0.02
 10.00,   6.60, 5.90, 5.90,  0.63,     0,     0,     0,     0,     0,     0,     0,     0,  0.27,  0.22,  0.09,  0.05
 10.00,   7.36, 6.10, 6.10,  1.13,     0,     0,     0,     0,     0,     0,     0,  0.03,  0.63,  0.23,  0.19,  0.05
 10.00,   7.92, 6.30, 6.30,  1.62,     0,     0,     0,     0,     0,     0,     0,  0.65,  0.37,  0.38,  0.19,  0.03
 10.00,   6.74, 6.50, 6.53,  4.63,     0,     0,     0,     0,  0.16,     0,  0.60,  1.41,  1.46,  0.77,  0.22,  0.02
 10.00,   6.51, 6.70, 6.70,  8.05,     0,     0,     0,     0,  0.25,  0.20,  1.39,  2.84,  2.15,  1.10,  0.13,     T
 10.00,   5.17, 6.90, 6.91, 10.64,     0,     0,     0,     0,  0.25,  0.26,  4.84,  3.12,  1.70,  0.43,  0.04,     0
 10.00,   3.58, 7.10, 7.11,  9.96,     0,     0,     0,     0,  0.21,  0.29,  7.84,  1.00,  0.49,  0.12,     T,     0
 10.00,   3.38, 7.30, 7.29,  4.15,     0,     0,     0,  0.05,  0.05,  0.60,  3.05,  0.16,  0.20,  0.03,     T,     0
 10.00,   2.54, 7.50, 7.47,  0.74,     0,     0,     0,     0,     0,  0.29,  0.45,     0,     0,     0,     0,     0
 10.00,   2.54, 7.70, 7.64,  0.03,     0,     0,     0,     0,     0,  0.02,     T,     0,     0,     0,     0,     0
 30.00,  20.79, 6.10, 6.15,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  21.44, 6.30, 6.32,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.01
 30.00,  22.67, 6.50, 6.51,  0.07,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,  0.05
 30.00,  25.42, 6.70, 6.72,  0.17,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.09,  0.08
 30.00,  25.74, 6.90, 6.91,  0.25,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,  0.15,  0.07
 30.00,  25.55, 7.10, 7.10,  0.31,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,  0.22,  0.05
 30.00,  24.34, 7.30, 7.31,  0.46,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.16,  0.29,  0.01
 30.00,  23.12, 7.50, 7.50,  0.31,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.23,  0.08,     0
 30.00,  23.36, 7.70, 7.66,  0.10,     0,     0,     0,     0,     0,     0,     0,     0,  0.01,  0.08,  0.01,     0
 30.00,  23.40, 7.90, 7.83,     T,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T,     0,     0
 50.00,  51.77, 5.70, 5.74,  0.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.01
 50.00,  53.67, 5.90, 5.92,  0.10,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.10
 50.00,  53.84, 6.10, 6.11,  0.30,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.07,  0.23
 50.00,  54.12, 6.30, 6.31,  0.55,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.49,  0.06
 50.00,  54.03, 6.50, 6.51,  0.88,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.87,  0.01
 50.00,  53.96, 6.70, 6.71,  1.60,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.56,  0.95,  0.09
 50.00,  53.77, 6.90, 6.91,  3.17,     0,     0,     0,     0,     0,     0,     0,     0,     0,  2.74,  0.43,     T
 50.00,  54.03, 7.10, 7.11,  6.58,     0,     0,     0,     0,     0,     0,     0,     0,  2.66,  3.91,     0,     T
 50.00,  46.36, 7.30, 7.25,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 70.00,  61.54, 5.90, 5.95,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 70.00,  63.69, 6.10, 6.12,  0.09,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.09
 70.00,  66.36, 6.30, 6.31,  0.28,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.28
 70.00,  67.59, 6.50, 6.51,  0.60,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.34,  0.26
 70.00,  68.09, 6.70, 6.71,  0.99,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.90,  0.09
 70.00,  67.34, 6.90, 6.91,  1.92,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.22,  1.56,  0.13
 70.00,  67.61, 7.10, 7.11,  3.86,     0,     0,     0,     0,     0,     0,     0,     0,     0,  2.49,  1.35,  0.01
 70.00,  60.14, 7.30, 7.25,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 90.00,  80.95, 6.30, 6.35,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 90.00,  84.56, 6.50, 6.51,  0.06,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.06
 90.00,  87.16, 6.70, 6.71,  0.21,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.21
 90.00,  87.53, 6.90, 6.91,  0.42,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.24,  0.18
 90.00,  87.40, 7.10, 7.11,  0.86,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.74,  0.12
 90.00,  81.93, 7.70, 7.79,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 90.00,  91.12, 7.90, 8.00,  0.07,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.04,  0.03,     T
 90.00,  91.02, 8.10, 8.16,  0.22,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.20,  0.02,     T
 90.00,  90.94, 8.30, 8.30,  0.31,     0,     0,     0,     0,     0,     0,     0,     0,  0.14,  0.15,  0.02,     0
 90.00,  90.72, 8.50, 8.45,  0.84,     0,     0,     0,     0,     0,     0,     0,     0,  0.35,  0.43,  0.07,     0
 90.00,  90.67, 8.70, 8.65,  0.97,     0,     0,     0,     0,     0,     0,     0,     0,  0.88,  0.10,     T,     0
 90.00,  90.48, 8.90, 8.96,  5.62,     0,     0,     0,     0,     0,     0,     0,     0,  4.95,  0.68,     0,     0
 90.00,  90.48, 9.10, 9.20,  1.79,     0,     0,     0,     0,     0,     0,     0,  1.21,  0.58,     0,     0,     0
110.00, 102.91, 6.70, 6.74,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
110.00, 105.67, 6.90, 6.92,  0.07,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.07
110.00, 107.44, 7.10, 7.11,  0.17,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,  0.14
110.00, 114.82, 7.90, 8.00,  0.10,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.06,  0.03,     T
110.00, 114.90, 8.10, 8.16,  0.32,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.20,  0.11,  0.01
110.00, 114.95, 8.30, 8.30,  0.50,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.30,  0.17,  0.02
110.00, 115.05, 8.50, 8.45,  1.31,     0,     0,     0,     0,     0,     0,     0,     0,  0.72,  0.51,  0.08,     0
110.00, 115.05, 8.70, 8.65,  1.54,     0,     0,     0,     0,     0,     0,     0,     0,  0.69,  0.74,  0.12,     0
110.00, 115.12, 8.90, 8.96,  9.28,     0,     0,     0,     0,     0,     0,     0,     0,  7.24,  1.87,  0.18,     0
110.00, 115.12, 9.10, 9.20,  3.07,     0,     0,     0,     0,     0,     0,     0,     0,  2.67,  0.40,     0,     0
130.00, 121.09, 6.90, 6.95,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
130.00, 125.21, 7.10, 7.12,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02
130.00, 132.23, 7.90, 8.00,  0.04,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.03,     T
130.00, 132.68, 8.10, 8.16,  0.15,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.11,  0.03,  0.01
130.00, 133.08, 8.30, 8.30,  0.22,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.15,  0.06,     T
130.00, 134.00, 8.50, 8.45,  0.50,     0,     0,     0,     0,     0,     0,     0,     0,  0.18,  0.16,  0.15,  0.02
130.00, 134.00, 8.70, 8.65,  0.59,     0,     0,     0,     0,     0,     0,     0,     0,  0.31,  0.24,  0.04,     0
130.00, 136.02, 8.90, 8.96,  2.63,     0,     0,     0,     0,     0,     0,     0,     0,  0.95,  1.43,  0.25,     0
130.00, 136.02, 9.10, 9.20,  0.89,     0,     0,     0,     0,     0,     0,     0,     0,  0.78,  0.11,     0,     0
150.00, 148.71, 7.90, 8.00,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.01,     T
150.00, 148.90, 8.10, 8.16,  0.05,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,  0.01,     T
150.00, 148.03, 8.30, 8.30,  0.06,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.04,     T,     T
150.00, 148.59, 8.50, 8.45,  0.11,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,  0.07,  0.03,     T
150.00, 148.58, 8.70, 8.65,  0.13,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,  0.07,  0.04,     T
170.00, 169.57, 7.90, 8.00,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
170.00, 169.55, 8.10, 8.16,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.02,     T
170.00, 169.20, 8.30, 8.30,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,     0,     T
